epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,2302.86,0.71444,0.60339,0.96516,0.6969,0.73745,0.7581,0.62584,0.58898,0.72007,0.952,0.000797531,0.000797531,0.000797531
59,2347.6,0.72942,0.61987,0.97324,0.75923,0.73298,0.77175,0.65811,0.5524,0.61061,0.93363,0.000792032,0.000792032,0.000792032
60,2392.01,0.71632,0.6212,0.97081,0.59053,0.55941,0.65175,0.52898,0.71974,1.19811,0.99899,0.000786532,0.000786532,0.000786532
61,2435.13,0.73514,0.63169,0.97264,0.75953,0.77473,0.78926,0.67849,0.52465,0.56453,0.92243,0.000781033,0.000781033,0.000781033
62,2478.04,0.7211,0.63671,0.97255,0.8233,0.62042,0.72316,0.59708,0.6422,0.77367,0.97349,0.000775534,0.000775534,0.000775534
63,2520.29,0.7284,0.63328,0.9755,0.66967,0.7217,0.7238,0.62095,0.51322,0.66083,0.93031,0.000770034,0.000770034,0.000770034
64,2562.76,0.72473,0.62659,0.97247,0.6839,0.77089,0.76544,0.66451,0.48577,0.62711,0.91382,0.000764535,0.000764535,0.000764535
65,2605.37,0.72085,0.60168,0.96657,0.69857,0.80566,0.78216,0.68681,0.49501,0.59539,0.91589,0.000759035,0.000759035,0.000759035
66,2648.97,0.70546,0.60741,0.96725,0.58853,0.61524,0.67482,0.55901,0.62973,0.83031,0.97985,0.000753536,0.000753536,0.000753536
67,2691.92,0.73,0.62043,0.97483,0.62861,0.71958,0.73415,0.62151,0.56959,0.72272,0.9438,0.000748036,0.000748036,0.000748036
68,2734.93,0.71785,0.6096,0.97053,0.68917,0.7596,0.76076,0.64703,0.52122,0.63132,0.92229,0.000742537,0.000742537,0.000742537
69,2777.77,0.71525,0.60025,0.96678,0.7499,0.71108,0.75418,0.64408,0.53207,0.60654,0.92311,0.000737037,0.000737037,0.000737037
70,2821.02,0.71598,0.59871,0.96618,0.52641,0.36907,0.38396,0.29634,1.04112,2.22562,1.27183,0.000731538,0.000731538,0.000731538
71,2863.93,0.70168,0.59313,0.95817,0.69283,0.75463,0.76337,0.6511,0.54264,0.64651,0.93219,0.000726038,0.000726038,0.000726038
72,2906.06,0.71022,0.5862,0.9592,0.66187,0.536,0.61509,0.51838,0.61637,1.84569,0.9519,0.000720539,0.000720539,0.000720539
73,2949.27,0.70073,0.58273,0.95724,0.73888,0.74114,0.76288,0.6646,0.52453,0.61087,0.92102,0.00071504,0.00071504,0.00071504
74,2992.06,0.69391,0.59792,0.95714,0.85161,0.73816,0.79898,0.64774,0.66768,0.61549,0.97837,0.00070954,0.00070954,0.00070954
75,3034.86,0.67677,0.57659,0.95494,0.59678,0.63908,0.66489,0.5484,0.6629,0.97996,0.97488,0.000704041,0.000704041,0.000704041
76,3077.47,0.68629,0.57797,0.95094,0.72572,0.74199,0.77275,0.6643,0.52208,0.60486,0.91861,0.000698541,0.000698541,0.000698541
